strains,gene_edit,spawn_type,spawn_weight,substrate_1,substrate_weight_1,substrate_2,substrate_weight_2,substrate_3,substrate_weight_3,substrate_4,substrate_weight_4,additive_1,additive_2,additive_3,water_absorption,bacteria,Temp_Growtent,Humidity_Growtent,Time_Growtent,CO2_conc,Press_type,Temp_Press,Force_Press,Time_Ovendrying,Temp_Ovendrying,Vacc_Overdrying
zzzzzzzz,1,BierTreber,99,Biertreber,87,Biertreber,212,Grass,90,Straw,277,CaSO4,cellulose,cellulose,0.45,0,22,0.8292627246945459,15,1500,Hot-Pressed,85,80,41,85,0.004
yyyyyyy,1,BierTreber,73,Biertreber,85,Grass,260,Vegiplants,100,Straw,212,CaCO,CaCO,cellulose,0.54,0,23,0.9488595269180926,13,4000,Hot-Pressed,70,40,53,80,0.076
yyyyyyy,0,Bulgur,63,Sawdust,94,Rapstraw,231,Sawdust,80,Biertreber,235,CaSO4,CaSO4,CaCO,0.53,1,28,0.9172827529664076,8,2500,Hot-Pressed,75,78,29,80,0.008
yyyyyyy,1,Buckwheat,76,Biertreber,50,Sawdust,207,Straw,51,Vegiplants,224,cellulose,cellulose,cellulose,0.49,0,19,0.6122222511367547,10,3500,Non-Pressed,80,26,53,85,0.033
yyyyyyy,1,BierTreber,75,Sawdust,72,Sawdust,217,Biertreber,61,Straw,282,CaCO,cellulose,CaCO,0.57,1,23,0.7572758514018816,5,1500,Non-Pressed,75,74,17,80,0.013
xxxxx,1,Bulgur,88,Hemp,65,Grass,290,Sawdust,50,Straw,267,CaSO4,cellulose,cellulose,0.31,1,21,0.8023432511069711,5,3000,Non-Pressed,85,77,29,85,0.038
xxxxx,0,Buckwheat,69,Grass,94,Hemp,252,Vegiplants,89,Straw,227,CaSO4,cellulose,cellulose,0.47,1,26,0.7700414036992005,5,3500,Non-Pressed,80,43,41,75,0.071
yyyyyyy,0,Buckwheat,86,Biertreber,68,Hemp,261,Vegiplants,84,Hemp,237,CaSO4,CaCO,cellulose,0.34,0,24,0.7682197441893304,19,500,Cold-Pressed,75,64,17,80,0.031
yyyyyyy,0,Bulgur,56,Vegiplants,60,Vegiplants,244,Sawdust,99,Rapstraw,293,cellulose,CaCO,cellulose,0.56,1,27,0.8056828641039042,7,500,Hot-Pressed,80,33,29,75,0.096
zzzzzzzz,1,Buckwheat,64,Biertreber,85,Straw,271,Vegiplants,58,Sawdust,251,CaCO,CaCO,cellulose,0.49,0,19,0.9477785159703978,19,1000,Cold-Pressed,80,23,53,70,0.091
yyyyyyy,1,BierTreber,83,Rapstraw,96,Hemp,237,Sawdust,88,Grass,253,CaSO4,CaCO,CaSO4,0.58,0,19,0.8703352295883982,18,1000,Cold-Pressed,85,43,5,70,0.078
xxxxx,0,Bulgur,64,Sawdust,84,Straw,299,Hemp,61,Hemp,260,CaCO,CaCO,CaCO,0.41,1,23,0.671689710159256,9,1500,Cold-Pressed,80,66,29,85,0.007
zzzzzzzz,0,Barley,69,Straw,55,Straw,260,Sawdust,96,Rapstraw,294,CaCO,CaCO,CaSO4,0.47,1,27,0.9452877764040977,20,3500,Hot-Pressed,80,46,5,75,0.03
xxxxx,0,Buckwheat,95,Straw,50,Grass,201,Grass,92,Vegiplants,277,cellulose,cellulose,CaSO4,0.48,1,20,0.7070985763380612,12,2500,Cold-Pressed,80,53,65,80,0.027
zzzzzzzz,0,BierTreber,73,Sawdust,79,Vegiplants,220,Biertreber,97,Hemp,203,CaSO4,CaSO4,CaSO4,0.36,1,22,0.828579585400225,16,3500,Non-Pressed,70,22,41,80,0.041
yyyyyyy,0,BierTreber,73,Vegiplants,57,Biertreber,232,Hemp,57,Grass,279,cellulose,CaSO4,CaSO4,0.37,0,24,0.7700317046722083,6,4500,Cold-Pressed,75,66,53,80,0.016
zzzzzzzz,0,Barley,91,Rapstraw,52,Vegiplants,227,Grass,61,Rapstraw,296,cellulose,CaCO,cellulose,0.47,0,21,0.6288914292084216,10,2500,Non-Pressed,85,75,17,85,0.009
xxxxx,1,Oatmeal,85,Sawdust,79,Straw,265,Vegiplants,68,Sawdust,269,CaCO,cellulose,cellulose,0.49,0,22,0.8898889672140726,10,3500,Hot-Pressed,70,55,65,70,0.051
zzzzzzzz,1,Buckwheat,79,Hemp,54,Rapstraw,293,Grass,95,Rapstraw,248,CaCO,CaCO,CaCO,0.33,0,27,0.8194382805693168,11,1500,Non-Pressed,80,70,29,70,0.08
yyyyyyy,0,BierTreber,93,Biertreber,84,Rapstraw,283,Rapstraw,77,Sawdust,233,CaSO4,cellulose,CaSO4,0.48,1,27,0.6692091739613462,14,4000,Non-Pressed,70,52,17,80,0.094
yyyyyyy,0,Buckwheat,99,Vegiplants,64,Grass,236,Straw,71,Hemp,212,cellulose,cellulose,CaCO,0.46,0,25,0.8546795918777523,12,500,Hot-Pressed,80,41,29,75,0.029
zzzzzzzz,0,Bulgur,92,Grass,64,Straw,225,Straw,69,Rapstraw,285,CaSO4,cellulose,cellulose,0.53,1,28,0.6812521856735716,5,4000,Non-Pressed,85,63,17,85,0.063
zzzzzzzz,0,Bulgur,57,Rapstraw,97,Sawdust,205,Sawdust,69,Vegiplants,211,CaSO4,CaSO4,cellulose,0.51,0,28,0.8294136017226812,8,3000,Non-Pressed,80,78,53,75,0.005
xxxxx,1,Oatmeal,66,Vegiplants,83,Hemp,251,Biertreber,76,Grass,212,CaCO,CaCO,cellulose,0.46,0,26,0.7476345567881711,14,2500,Non-Pressed,85,22,29,80,0.094
zzzzzzzz,1,BierTreber,88,Hemp,84,Sawdust,271,Sawdust,78,Hemp,206,cellulose,CaCO,CaCO,0.32,1,26,0.6544015187149343,16,4000,Hot-Pressed,80,70,17,75,0.009
xxxxx,0,Buckwheat,51,Hemp,96,Grass,242,Vegiplants,81,Hemp,258,cellulose,CaSO4,CaSO4,0.55,1,25,0.6791438345978734,8,3000,Cold-Pressed,85,22,65,85,0.062
xxxxx,0,Buckwheat,69,Vegiplants,58,Straw,212,Sawdust,95,Hemp,250,cellulose,CaCO,cellulose,0.47,1,18,0.6616721876683106,20,4000,Non-Pressed,70,47,41,70,0.042
yyyyyyy,0,Buckwheat,98,Straw,88,Straw,251,Sawdust,55,Sawdust,268,CaSO4,CaCO,cellulose,0.44,0,24,0.6268738278333899,24,1000,Non-Pressed,70,18,53,85,0.068
yyyyyyy,1,Barley,86,Straw,84,Vegiplants,201,Vegiplants,58,Grass,280,CaCO,cellulose,CaCO,0.34,1,27,0.7751598995375001,25,3500,Non-Pressed,85,20,17,80,0.036
zzzzzzzz,0,Bulgur,98,Vegiplants,58,Grass,253,Rapstraw,64,Sawdust,227,CaCO,CaCO,CaSO4,0.41,1,28,0.9434298767374427,22,2000,Non-Pressed,75,40,29,80,0.09
yyyyyyy,1,Barley,96,Grass,54,Grass,286,Biertreber,75,Rapstraw,231,CaSO4,cellulose,CaCO,0.38,0,26,0.8533319099544296,18,2000,Cold-Pressed,80,34,65,70,0.015
zzzzzzzz,0,Barley,59,Vegiplants,73,Vegiplants,209,Biertreber,93,Rapstraw,248,CaCO,cellulose,cellulose,0.4,0,22,0.8656847015215017,18,3500,Hot-Pressed,85,46,5,70,0.08
yyyyyyy,1,Bulgur,80,Grass,80,Sawdust,236,Straw,83,Sawdust,288,cellulose,cellulose,CaSO4,0.51,1,19,0.789277870153783,22,4000,Non-Pressed,75,56,17,75,0.061
zzzzzzzz,0,BierTreber,70,Sawdust,90,Vegiplants,219,Straw,77,Rapstraw,276,cellulose,CaSO4,CaCO,0.41,1,22,0.6779553744428646,13,3500,Hot-Pressed,70,14,29,75,0.022
zzzzzzzz,0,Oatmeal,100,Straw,98,Sawdust,206,Grass,88,Sawdust,258,CaSO4,CaCO,cellulose,0.56,1,27,0.6558381965954634,25,1500,Non-Pressed,70,24,29,85,0.016
zzzzzzzz,0,Oatmeal,88,Sawdust,50,Rapstraw,217,Straw,81,Hemp,257,cellulose,cellulose,CaSO4,0.41,1,28,0.7418255719973459,10,2000,Cold-Pressed,75,27,53,80,0.082
zzzzzzzz,1,Bulgur,72,Vegiplants,64,Straw,238,Grass,53,Sawdust,262,cellulose,CaCO,CaCO,0.41,0,21,0.7071230200376997,20,2500,Non-Pressed,80,52,29,70,0.087
yyyyyyy,1,Oatmeal,53,Rapstraw,82,Hemp,292,Straw,98,Biertreber,235,CaSO4,CaSO4,CaCO,0.42,1,19,0.6369880250392336,22,2500,Hot-Pressed,85,11,5,80,0.071
zzzzzzzz,1,Barley,82,Grass,55,Sawdust,212,Grass,79,Straw,299,CaCO,cellulose,CaCO,0.37,0,26,0.6515818273947929,22,3500,Non-Pressed,80,49,41,80,0.081
xxxxx,0,Buckwheat,72,Rapstraw,57,Vegiplants,245,Grass,91,Straw,264,CaCO,CaSO4,CaCO,0.38,1,26,0.7779110947994624,17,2000,Non-Pressed,75,14,41,75,0.06
yyyyyyy,1,BierTreber,74,Hemp,94,Biertreber,286,Biertreber,65,Vegiplants,215,CaSO4,CaSO4,CaCO,0.53,0,28,0.6150551693174655,7,1500,Hot-Pressed,70,45,41,70,0.013
yyyyyyy,1,Oatmeal,91,Vegiplants,95,Sawdust,223,Hemp,65,Biertreber,240,CaSO4,CaCO,CaSO4,0.47,1,21,0.8912374567758446,23,2500,Hot-Pressed,70,63,5,80,0.085
xxxxx,1,BierTreber,97,Hemp,54,Biertreber,288,Vegiplants,70,Rapstraw,201,cellulose,cellulose,cellulose,0.39,0,28,0.7701245383442823,14,1000,Cold-Pressed,80,76,29,85,0.066
xxxxx,1,Bulgur,59,Vegiplants,50,Sawdust,274,Hemp,61,Grass,215,CaSO4,CaSO4,CaSO4,0.32,0,18,0.6689320235923306,10,2000,Hot-Pressed,70,74,17,85,0.089
zzzzzzzz,1,Bulgur,99,Biertreber,68,Hemp,275,Sawdust,89,Biertreber,299,cellulose,CaCO,CaSO4,0.4,0,28,0.609513701064426,25,3500,Hot-Pressed,80,22,41,80,0.013
xxxxx,1,BierTreber,100,Rapstraw,65,Biertreber,294,Sawdust,64,Hemp,217,CaCO,CaCO,cellulose,0.51,1,21,0.8341600168937395,23,2000,Cold-Pressed,70,32,29,75,0.039
xxxxx,0,Oatmeal,59,Rapstraw,59,Grass,300,Hemp,63,Hemp,274,CaSO4,CaCO,cellulose,0.6,0,22,0.731335681146413,18,1000,Cold-Pressed,70,76,53,70,0.092
xxxxx,0,BierTreber,97,Straw,92,Vegiplants,229,Straw,94,Vegiplants,243,CaCO,CaSO4,CaSO4,0.56,0,27,0.6179510773667776,15,2500,Hot-Pressed,80,70,5,80,0.002
yyyyyyy,1,Buckwheat,74,Grass,98,Biertreber,294,Grass,74,Biertreber,217,cellulose,CaCO,CaCO,0.38,0,28,0.9142035778907518,16,3500,Hot-Pressed,85,49,41,75,0.04
yyyyyyy,1,Buckwheat,96,Rapstraw,84,Hemp,289,Biertreber,62,Rapstraw,214,CaSO4,CaCO,cellulose,0.42,0,26,0.8099129832108494,22,1500,Non-Pressed,75,69,41,85,0.03
xxxxx,1,BierTreber,85,Rapstraw,60,Straw,222,Straw,90,Biertreber,231,CaCO,cellulose,CaSO4,0.5,0,24,0.9096745652731296,23,1000,Non-Pressed,70,71,65,85,0.091
xxxxx,1,BierTreber,95,Vegiplants,62,Sawdust,267,Straw,59,Grass,248,cellulose,cellulose,CaCO,0.45,0,25,0.6829049149893979,8,2500,Non-Pressed,80,69,5,85,0.019
zzzzzzzz,1,Barley,80,Hemp,84,Sawdust,285,Biertreber,97,Biertreber,298,cellulose,CaCO,cellulose,0.4,0,20,0.8453240294006668,13,2500,Non-Pressed,70,32,17,70,0.052
zzzzzzzz,0,Barley,96,Biertreber,98,Sawdust,232,Straw,99,Vegiplants,283,CaSO4,CaSO4,CaSO4,0.35,0,25,0.8059047628312659,14,3000,Cold-Pressed,70,16,65,75,0.035
yyyyyyy,0,Barley,65,Biertreber,86,Sawdust,258,Straw,81,Straw,248,CaSO4,CaCO,cellulose,0.45,0,22,0.8930486543360079,12,1500,Hot-Pressed,70,60,29,80,0.051
zzzzzzzz,1,Buckwheat,61,Sawdust,60,Hemp,256,Biertreber,75,Straw,271,CaCO,CaCO,CaCO,0.33,0,22,0.6447785864842936,16,1500,Non-Pressed,70,54,41,70,0.086
zzzzzzzz,0,Bulgur,82,Biertreber,85,Vegiplants,260,Rapstraw,59,Vegiplants,267,CaCO,CaCO,cellulose,0.4,1,21,0.8081384591528181,13,2000,Cold-Pressed,80,63,29,75,0.099
zzzzzzzz,1,Buckwheat,61,Grass,100,Vegiplants,208,Hemp,79,Sawdust,210,cellulose,CaCO,cellulose,0.54,1,25,0.6512493888364801,17,2000,Hot-Pressed,75,37,17,80,0.017
yyyyyyy,0,Oatmeal,57,Hemp,97,Rapstraw,263,Straw,85,Straw,209,CaSO4,cellulose,CaSO4,0.32,0,19,0.9218510492025193,14,1500,Cold-Pressed,80,62,53,80,0.019
zzzzzzzz,0,Buckwheat,50,Sawdust,91,Grass,227,Rapstraw,63,Rapstraw,210,cellulose,cellulose,CaSO4,0.55,0,23,0.6705900731627742,11,3500,Cold-Pressed,80,22,41,75,0.064
yyyyyyy,0,Bulgur,90,Vegiplants,88,Sawdust,259,Grass,73,Biertreber,251,cellulose,CaSO4,cellulose,0.36,0,20,0.8280810822733262,21,4000,Hot-Pressed,80,28,41,70,0.031
yyyyyyy,1,Barley,54,Biertreber,79,Rapstraw,237,Hemp,83,Rapstraw,241,cellulose,cellulose,CaSO4,0.44,0,21,0.9300553245152198,13,4000,Hot-Pressed,75,42,17,75,0.057
xxxxx,1,Barley,86,Straw,84,Straw,240,Straw,92,Biertreber,212,CaCO,cellulose,CaCO,0.4,1,27,0.7118404775222069,8,3500,Non-Pressed,85,80,17,70,0.079
xxxxx,0,Oatmeal,84,Straw,60,Straw,288,Straw,54,Sawdust,269,CaSO4,CaSO4,CaSO4,0.38,0,18,0.6799550152275378,11,4500,Hot-Pressed,85,77,65,85,0.025
xxxxx,0,Oatmeal,76,Biertreber,98,Rapstraw,291,Sawdust,60,Vegiplants,256,CaSO4,cellulose,CaSO4,0.36,1,23,0.8039726872280875,13,2500,Non-Pressed,80,76,53,80,0.09
yyyyyyy,1,BierTreber,93,Grass,72,Hemp,207,Rapstraw,98,Vegiplants,252,CaSO4,CaCO,cellulose,0.37,0,23,0.8714957294212613,14,500,Non-Pressed,70,60,29,75,0.027
zzzzzzzz,1,Barley,66,Grass,90,Rapstraw,251,Rapstraw,63,Straw,286,CaCO,CaCO,cellulose,0.57,1,19,0.6547381073411255,10,2000,Hot-Pressed,75,20,5,85,0.013
zzzzzzzz,0,BierTreber,63,Vegiplants,63,Hemp,224,Biertreber,72,Rapstraw,288,cellulose,cellulose,cellulose,0.47,0,26,0.8298795468226807,14,500,Cold-Pressed,75,18,65,80,0.076
zzzzzzzz,0,Oatmeal,58,Biertreber,79,Vegiplants,228,Vegiplants,60,Sawdust,271,cellulose,CaCO,cellulose,0.51,1,26,0.8602462264255012,5,1500,Cold-Pressed,75,38,65,80,0.068
xxxxx,1,Oatmeal,68,Rapstraw,71,Vegiplants,247,Straw,98,Biertreber,239,cellulose,CaCO,cellulose,0.33,0,21,0.9287316567025399,20,4000,Cold-Pressed,80,70,65,85,0.058
zzzzzzzz,1,Buckwheat,52,Straw,84,Vegiplants,281,Vegiplants,69,Vegiplants,206,cellulose,cellulose,CaSO4,0.45,1,19,0.879034550047209,24,1000,Hot-Pressed,80,10,53,75,0.075
yyyyyyy,1,Oatmeal,52,Straw,93,Sawdust,201,Straw,64,Sawdust,212,cellulose,CaSO4,cellulose,0.4,0,22,0.8182046330411179,25,1000,Non-Pressed,80,70,29,70,0.074
zzzzzzzz,1,Barley,77,Sawdust,66,Sawdust,269,Sawdust,52,Sawdust,268,CaSO4,cellulose,CaSO4,0.37,1,25,0.7222409058376599,22,4500,Cold-Pressed,80,28,29,75,0.067
zzzzzzzz,1,Oatmeal,52,Biertreber,92,Biertreber,223,Sawdust,93,Vegiplants,250,cellulose,CaSO4,cellulose,0.51,1,25,0.7058166304373777,11,1000,Hot-Pressed,80,20,17,80,0.054
yyyyyyy,0,Oatmeal,55,Grass,56,Grass,213,Grass,93,Hemp,243,CaCO,CaCO,CaCO,0.35,0,25,0.6898591215983628,17,2000,Non-Pressed,80,29,65,70,0.035
yyyyyyy,1,Bulgur,89,Grass,53,Sawdust,203,Biertreber,68,Biertreber,206,cellulose,CaCO,CaSO4,0.53,0,25,0.7645721304785837,10,3500,Hot-Pressed,85,60,41,80,0.068
xxxxx,1,Barley,51,Hemp,72,Straw,267,Grass,64,Grass,255,cellulose,CaCO,CaCO,0.58,1,21,0.8714553433865331,6,4000,Hot-Pressed,75,62,17,85,0.093
xxxxx,1,Oatmeal,55,Sawdust,59,Hemp,210,Vegiplants,88,Rapstraw,245,cellulose,CaSO4,CaCO,0.38,0,19,0.6834612779714804,20,3500,Non-Pressed,70,66,17,85,0.018
zzzzzzzz,1,Bulgur,92,Grass,58,Rapstraw,272,Biertreber,93,Vegiplants,245,cellulose,CaCO,CaCO,0.38,1,19,0.7202802062236596,25,3000,Cold-Pressed,85,68,29,80,0.045
yyyyyyy,0,Buckwheat,64,Hemp,100,Sawdust,215,Hemp,50,Sawdust,255,cellulose,CaSO4,CaCO,0.57,0,18,0.6419672768278097,8,4000,Hot-Pressed,85,21,41,70,0.033
zzzzzzzz,1,Buckwheat,60,Vegiplants,71,Straw,243,Straw,75,Vegiplants,240,CaSO4,CaCO,CaCO,0.51,1,23,0.6043196732703782,9,3000,Cold-Pressed,70,30,29,70,0.06
xxxxx,1,Buckwheat,98,Straw,80,Biertreber,277,Sawdust,54,Grass,210,CaCO,CaCO,CaCO,0.58,1,18,0.882011001168097,11,2500,Hot-Pressed,80,35,65,85,0.058
yyyyyyy,1,Barley,70,Hemp,57,Straw,279,Grass,83,Vegiplants,206,CaSO4,CaSO4,CaCO,0.48,1,28,0.9013626644395147,9,1500,Cold-Pressed,85,47,41,80,0.014
zzzzzzzz,1,Oatmeal,89,Vegiplants,84,Rapstraw,221,Hemp,70,Vegiplants,265,cellulose,CaSO4,cellulose,0.46,0,25,0.7873050912847126,16,3000,Non-Pressed,80,10,29,85,0.062
zzzzzzzz,1,Bulgur,88,Biertreber,94,Vegiplants,280,Grass,65,Sawdust,254,cellulose,cellulose,cellulose,0.39,0,25,0.7645737755888299,10,1500,Cold-Pressed,75,73,17,75,0.062
yyyyyyy,0,Barley,61,Hemp,58,Hemp,256,Sawdust,55,Sawdust,263,CaSO4,CaSO4,CaCO,0.47,0,27,0.7313194852680356,19,500,Non-Pressed,75,23,53,70,0.078
xxxxx,0,Bulgur,51,Straw,88,Hemp,258,Straw,64,Vegiplants,253,CaCO,cellulose,CaSO4,0.47,0,20,0.8140380885562837,25,3500,Non-Pressed,85,33,5,75,0.076
zzzzzzzz,0,Buckwheat,50,Rapstraw,65,Vegiplants,235,Hemp,80,Vegiplants,230,CaSO4,CaCO,CaCO,0.31,1,22,0.9141047259703051,11,4500,Hot-Pressed,75,49,41,80,0.045
zzzzzzzz,0,Buckwheat,76,Vegiplants,80,Vegiplants,294,Sawdust,95,Hemp,209,CaSO4,CaCO,CaSO4,0.49,0,26,0.8656376920414744,7,1000,Cold-Pressed,80,79,41,70,0.002
xxxxx,1,Oatmeal,89,Grass,63,Grass,201,Hemp,96,Rapstraw,261,cellulose,CaCO,CaCO,0.58,0,20,0.6646121176706161,5,3500,Cold-Pressed,80,74,17,85,0.051
zzzzzzzz,0,Oatmeal,64,Grass,66,Biertreber,294,Hemp,67,Grass,263,CaSO4,CaSO4,CaCO,0.48,1,20,0.6703136724129891,20,4000,Hot-Pressed,70,71,65,70,0.045
xxxxx,0,Bulgur,62,Straw,68,Grass,297,Vegiplants,82,Grass,289,CaSO4,cellulose,CaCO,0.57,0,18,0.7131027914358923,17,2000,Cold-Pressed,80,41,29,85,0.076
zzzzzzzz,0,Bulgur,72,Hemp,87,Straw,217,Hemp,80,Vegiplants,246,CaCO,cellulose,cellulose,0.5,0,24,0.7747666447823027,18,4000,Cold-Pressed,70,75,65,85,0.099
yyyyyyy,1,Bulgur,95,Grass,76,Biertreber,282,Rapstraw,69,Sawdust,221,CaCO,CaSO4,CaCO,0.38,0,24,0.6685889490291341,24,4000,Non-Pressed,75,63,65,85,0.006
xxxxx,1,Oatmeal,86,Hemp,88,Sawdust,201,Grass,74,Biertreber,270,CaCO,CaSO4,CaCO,0.48,1,24,0.8221806111134988,23,1000,Non-Pressed,80,16,41,75,0.031
xxxxx,0,BierTreber,82,Vegiplants,68,Biertreber,231,Sawdust,86,Vegiplants,254,CaSO4,CaSO4,CaSO4,0.47,1,19,0.7184085109772175,19,3500,Hot-Pressed,75,79,17,80,0.019
yyyyyyy,1,Oatmeal,67,Sawdust,93,Hemp,218,Biertreber,53,Hemp,277,cellulose,cellulose,CaSO4,0.53,0,24,0.7401447595395695,21,4000,Cold-Pressed,70,19,53,70,0.02
zzzzzzzz,1,Bulgur,83,Grass,95,Straw,299,Straw,88,Sawdust,248,CaCO,CaSO4,CaCO,0.55,1,21,0.7453584244995186,24,500,Cold-Pressed,80,80,5,75,0.039
zzzzzzzz,0,Oatmeal,90,Hemp,64,Grass,228,Hemp,53,Sawdust,206,CaCO,cellulose,CaCO,0.38,1,25,0.8919559592844487,18,4000,Non-Pressed,85,69,29,70,0.058
xxxxx,0,Buckwheat,73,Sawdust,78,Grass,275,Rapstraw,62,Biertreber,219,CaCO,CaSO4,CaCO,0.45,0,28,0.8280588494011665,25,4500,Non-Pressed,70,79,65,85,0.061
zzzzzzzz,0,BierTreber,96,Biertreber,94,Hemp,249,Rapstraw,71,Rapstraw,229,CaSO4,CaSO4,CaSO4,0.37,1,27,0.646716841803157,11,3500,Non-Pressed,80,65,17,70,0.051
zzzzzzzz,1,BierTreber,53,Rapstraw,94,Hemp,269,Hemp,62,Rapstraw,243,CaSO4,CaSO4,CaCO,0.54,1,23,0.9040941322804082,15,2500,Hot-Pressed,85,25,65,75,0.003
zzzzzzzz,1,Buckwheat,97,Rapstraw,94,Straw,277,Biertreber,80,Rapstraw,271,CaSO4,cellulose,CaSO4,0.34,1,23,0.654017778208205,23,4000,Cold-Pressed,85,74,29,70,0.043
xxxxx,1,Barley,80,Grass,86,Sawdust,256,Straw,77,Rapstraw,284,cellulose,CaSO4,CaSO4,0.42,1,26,0.7387205182634735,15,4000,Non-Pressed,80,23,5,80,0.069
xxxxx,1,Oatmeal,80,Vegiplants,94,Biertreber,252,Biertreber,63,Grass,299,CaCO,CaSO4,CaSO4,0.46,0,25,0.8567514511237667,15,2500,Cold-Pressed,85,66,41,85,0.069
xxxxx,1,Barley,65,Biertreber,70,Rapstraw,277,Straw,64,Hemp,224,cellulose,cellulose,CaCO,0.42,0,19,0.674618148700442,25,1500,Cold-Pressed,70,52,41,70,0.093
xxxxx,0,Buckwheat,92,Straw,75,Vegiplants,212,Grass,67,Biertreber,286,CaCO,CaCO,cellulose,0.34,1,22,0.8429523578642331,25,4500,Hot-Pressed,85,60,17,80,0.062
xxxxx,0,Oatmeal,50,Grass,91,Rapstraw,206,Straw,67,Rapstraw,233,CaCO,CaSO4,cellulose,0.39,1,28,0.6852563383733193,5,2000,Non-Pressed,80,72,65,75,0.039
zzzzzzzz,0,BierTreber,84,Biertreber,89,Straw,244,Grass,94,Hemp,273,CaCO,CaCO,CaSO4,0.59,1,25,0.6155000708795549,7,4000,Cold-Pressed,75,19,65,80,0.074
xxxxx,0,Oatmeal,100,Biertreber,68,Rapstraw,285,Rapstraw,64,Hemp,232,CaCO,CaCO,CaSO4,0.54,0,25,0.9100942795949926,14,4500,Hot-Pressed,80,45,65,70,0.035
yyyyyyy,1,Buckwheat,84,Straw,96,Biertreber,247,Vegiplants,98,Sawdust,205,cellulose,CaCO,CaSO4,0.41,1,19,0.6542928316612675,22,1500,Non-Pressed,75,51,53,70,0.041
zzzzzzzz,1,BierTreber,85,Hemp,89,Vegiplants,246,Hemp,75,Vegiplants,212,CaCO,cellulose,CaCO,0.58,1,23,0.9349468744833898,16,1500,Cold-Pressed,85,51,53,75,0.044
xxxxx,1,Buckwheat,81,Grass,54,Straw,205,Rapstraw,93,Sawdust,216,cellulose,cellulose,CaCO,0.37,1,26,0.6573685208357781,17,2000,Non-Pressed,70,54,5,75,0.011
xxxxx,1,Buckwheat,81,Rapstraw,58,Biertreber,258,Hemp,85,Vegiplants,230,cellulose,CaCO,CaCO,0.33,0,20,0.7812163698671921,20,500,Cold-Pressed,75,44,53,80,0.098
yyyyyyy,1,BierTreber,81,Rapstraw,90,Straw,230,Hemp,97,Hemp,275,CaCO,CaCO,cellulose,0.36,1,20,0.7633608249116219,14,4500,Non-Pressed,85,53,53,80,0.064
zzzzzzzz,0,Oatmeal,62,Vegiplants,50,Vegiplants,287,Hemp,96,Sawdust,209,cellulose,cellulose,CaCO,0.45,1,19,0.7004548051275669,24,1500,Cold-Pressed,85,64,5,80,0.027
xxxxx,1,BierTreber,93,Sawdust,62,Sawdust,276,Grass,63,Vegiplants,253,cellulose,cellulose,CaCO,0.48,0,23,0.7787111875173296,24,3000,Non-Pressed,70,63,29,70,0.035
zzzzzzzz,0,Barley,94,Biertreber,71,Hemp,247,Grass,64,Straw,278,CaSO4,CaSO4,cellulose,0.49,0,24,0.6681405732961321,25,4500,Non-Pressed,80,23,5,70,0.035
xxxxx,1,Oatmeal,76,Rapstraw,73,Rapstraw,246,Grass,65,Hemp,276,CaCO,CaCO,CaCO,0.3,0,25,0.9376404372964624,9,500,Non-Pressed,80,39,29,70,0.013
yyyyyyy,1,Bulgur,71,Rapstraw,73,Grass,203,Vegiplants,93,Rapstraw,203,CaCO,CaCO,CaCO,0.38,0,24,0.6367879799196466,15,1000,Cold-Pressed,85,70,41,70,0.048
zzzzzzzz,1,Bulgur,52,Grass,94,Grass,289,Hemp,62,Grass,250,CaCO,CaSO4,CaCO,0.48,1,21,0.669672215300515,25,4000,Non-Pressed,75,22,65,80,0.077
xxxxx,0,Buckwheat,72,Straw,64,Hemp,264,Grass,76,Vegiplants,246,CaSO4,CaSO4,CaSO4,0.46,0,24,0.6003911698889388,6,4500,Hot-Pressed,80,41,65,75,0.012
yyyyyyy,0,Bulgur,70,Vegiplants,65,Grass,257,Straw,100,Sawdust,205,CaCO,CaSO4,CaSO4,0.5,1,22,0.902502471334415,5,4000,Non-Pressed,70,39,65,70,0.019
xxxxx,0,BierTreber,52,Hemp,99,Hemp,280,Biertreber,51,Straw,263,CaCO,CaCO,CaCO,0.49,1,23,0.9077085801732101,12,3500,Non-Pressed,85,67,29,85,0.082
zzzzzzzz,0,Bulgur,81,Biertreber,83,Straw,292,Grass,77,Vegiplants,212,CaSO4,cellulose,CaCO,0.49,0,21,0.9025087423208488,25,1000,Hot-Pressed,85,21,41,85,0.056
yyyyyyy,1,Barley,53,Grass,55,Grass,252,Vegiplants,75,Biertreber,295,CaSO4,cellulose,CaCO,0.42,0,24,0.8236757916813302,14,1500,Hot-Pressed,70,58,5,85,0.06
xxxxx,1,BierTreber,55,Hemp,96,Hemp,261,Vegiplants,88,Straw,225,cellulose,CaCO,CaSO4,0.49,1,28,0.9295984698674408,5,1500,Non-Pressed,75,73,5,80,0.051
yyyyyyy,1,Bulgur,90,Sawdust,84,Biertreber,246,Vegiplants,85,Straw,292,CaCO,CaSO4,CaCO,0.41,0,22,0.7275347145260739,9,4000,Cold-Pressed,80,35,41,75,0.04
zzzzzzzz,1,Bulgur,96,Biertreber,100,Grass,222,Sawdust,61,Rapstraw,267,CaCO,CaCO,cellulose,0.44,0,28,0.9177900632362952,22,1000,Cold-Pressed,70,69,17,80,0.029
