compressive_strength,compressive_strength_stdev,density,density_stdev,elastic_modulus,elastic_modulus_stdev,elongation_at_break,elongation_at_break_stdev,flexural_modulus,flexural_modulus_stdev,flexural_strenght,flexural_strenght_stdev,tensile_strength,tensile_strength_stdev,thermal_conductivity,thermal_conductivity_stdev,young_modulus,young_modulus_stdev
1133,181.28,0.28,0.04760000000000001,105,25.2,0,0.0,70,11.200000000000001,0.81,0.04050000000000001,9.6,2.784,4.64,0.696,408,32.64
122,19.52,0.41,0.0697,24,5.76,4,0.8,24,3.84,0.55,0.027500000000000004,16.4,4.755999999999999,1.89,0.2835,317,25.36
754,120.64,0.16,0.027200000000000002,80,19.2,7,1.4000000000000001,2,0.32,0.77,0.038500000000000006,8.8,2.552,4.05,0.6074999999999999,389,31.12
952,152.32,0.24,0.0408,68,16.32,3,0.6000000000000001,46,7.36,0.31,0.0155,7.4,2.146,2.12,0.318,73,5.84
556,88.96000000000001,0.21,0.0357,92,22.08,4,0.8,86,13.76,0.58,0.028999999999999998,7.9,2.291,9.83,1.4745,495,39.6
564,90.24,0.4,0.068,75,18.0,3,0.6000000000000001,48,7.68,0.46,0.023000000000000003,14.8,4.292,0.25,0.0375,33,2.64
429,68.64,0.12,0.0204,27,6.4799999999999995,2,0.4,95,15.200000000000001,0.78,0.03900000000000001,8.9,2.581,4.6,0.69,4,0.32
738,118.08,0.47,0.0799,11,2.6399999999999997,4,0.8,84,13.44,0.65,0.0325,5.8,1.682,7.1,1.065,168,13.44
264,42.24,0.18,0.030600000000000002,6,1.44,4,0.8,34,5.44,0.85,0.0425,8.8,2.552,1.27,0.1905,49,3.92
229,36.64,0.46,0.0782,45,10.799999999999999,4,0.8,53,8.48,0.23,0.011500000000000002,8.7,2.5229999999999997,2.95,0.4425,138,11.040000000000001
1134,181.44,0.44,0.0748,100,24.0,7,1.4000000000000001,2,0.32,0.74,0.037,10.8,3.132,3.21,0.4815,228,18.240000000000002
188,30.080000000000002,0.31,0.052700000000000004,9,2.16,3,0.6000000000000001,26,4.16,0.72,0.036,7.3,2.117,3.94,0.591,136,10.88
559,89.44,0.36,0.061200000000000004,61,14.639999999999999,3,0.6000000000000001,6,0.96,0.92,0.046000000000000006,14.4,4.176,3.48,0.522,319,25.52
1181,188.96,0.17,0.028900000000000006,21,5.04,2,0.4,52,8.32,0.38,0.019000000000000003,7.5,2.175,3.76,0.564,242,19.36
112,17.92,0.18,0.030600000000000002,76,18.24,7,1.4000000000000001,64,10.24,0.35,0.017499999999999998,17.3,5.0169999999999995,6.47,0.9704999999999999,23,1.84
563,90.08,0.13,0.0221,9,2.16,7,1.4000000000000001,73,11.68,0.49,0.0245,10.3,2.987,5.12,0.768,132,10.56
1014,162.24,0.32,0.054400000000000004,83,19.919999999999998,3,0.6000000000000001,86,13.76,0.28,0.014000000000000002,9.9,2.871,9.49,1.4235,213,17.04
684,109.44,0.47,0.0799,58,13.92,7,1.4000000000000001,43,6.88,0.68,0.034,5.4,1.566,7.0,1.05,82,6.5600000000000005
192,30.72,0.1,0.017,60,14.399999999999999,6,1.2000000000000002,23,3.68,0.85,0.0425,16.4,4.755999999999999,9.68,1.452,14,1.12
268,42.88,0.07,0.011900000000000003,85,20.4,2,0.4,66,10.56,0.13,0.006500000000000001,8.3,2.407,8.31,1.2465,281,22.48
246,39.36,0.34,0.05780000000000001,56,13.44,0,0.0,47,7.5200000000000005,0.16,0.008,9.5,2.755,1.15,0.1725,339,27.12
490,78.4,0.3,0.051000000000000004,67,16.08,2,0.4,4,0.64,0.09,0.0045,6.9,2.001,6.82,1.023,406,32.480000000000004
659,105.44,0.23,0.0391,33,7.92,6,1.2000000000000002,55,8.8,0.88,0.044000000000000004,15.8,4.582,0.66,0.099,480,38.4
420,67.2,0.29,0.049300000000000004,63,15.12,0,0.0,67,10.72,0.83,0.0415,16.9,4.900999999999999,7.39,1.1084999999999998,282,22.56
95,15.200000000000001,0.16,0.027200000000000002,81,19.439999999999998,0,0.0,88,14.08,0.6,0.03,13.1,3.7989999999999995,4.01,0.6014999999999999,423,33.84
269,43.04,0.23,0.0391,17,4.08,5,1.0,9,1.44,0.71,0.0355,9.1,2.639,1.78,0.267,484,38.72
181,28.96,0.12,0.0204,41,9.84,1,0.2,28,4.48,0.89,0.044500000000000005,11.2,3.2479999999999998,8.97,1.3455000000000001,342,27.36
57,9.120000000000001,0.49,0.0833,35,8.4,2,0.4,25,4.0,0.82,0.041,11.3,3.277,8.8,1.32,321,25.68
913,146.08,0.2,0.034,107,25.68,5,1.0,95,15.200000000000001,0.56,0.028000000000000004,16.8,4.872,8.33,1.2495,481,38.480000000000004
66,10.56,0.28,0.04760000000000001,87,20.88,0,0.0,64,10.24,0.36,0.018,6.2,1.7979999999999998,1.02,0.153,335,26.8
97,15.52,0.39,0.06630000000000001,23,5.52,2,0.4,19,3.04,0.75,0.037500000000000006,14.2,4.117999999999999,9.73,1.4595,57,4.5600000000000005
291,46.56,0.14,0.023800000000000005,96,23.04,6,1.2000000000000002,73,11.68,0.36,0.018,16.5,4.784999999999999,3.07,0.46049999999999996,72,5.76
644,103.04,0.22,0.0374,31,7.4399999999999995,0,0.0,63,10.08,0.11,0.0055000000000000005,14.9,4.321,3.93,0.5895,123,9.84
79,12.64,0.26,0.0442,47,11.28,1,0.2,46,7.36,0.1,0.005000000000000001,10.9,3.161,7.06,1.059,88,7.04
34,5.44,0.34,0.05780000000000001,79,18.96,5,1.0,28,4.48,0.24,0.012,11.7,3.3929999999999993,8.62,1.293,319,25.52
786,125.76,0.32,0.054400000000000004,90,21.599999999999998,1,0.2,45,7.2,0.63,0.0315,6.1,1.7689999999999997,0.37,0.0555,278,22.240000000000002
592,94.72,0.14,0.023800000000000005,103,24.72,2,0.4,3,0.48,0.3,0.015,7.3,2.117,2.44,0.366,243,19.44
414,66.24,0.5,0.085,52,12.48,1,0.2,54,8.64,0.12,0.006,15.5,4.495,7.07,1.0605,289,23.12
538,86.08,0.13,0.0221,15,3.5999999999999996,3,0.6000000000000001,14,2.24,0.79,0.03950000000000001,6.7,1.9429999999999998,8.88,1.332,83,6.640000000000001
56,8.96,0.35,0.0595,21,5.04,2,0.4,15,2.4,0.34,0.017,16.1,4.6690000000000005,5.24,0.786,148,11.84
98,15.68,0.48,0.0816,8,1.92,6,1.2000000000000002,79,12.64,0.28,0.014000000000000002,11.9,3.451,9.63,1.4445000000000001,272,21.76
917,146.72,0.23,0.0391,70,16.8,1,0.2,11,1.76,0.41,0.0205,14.2,4.117999999999999,6.38,0.957,401,32.08
1085,173.6,0.14,0.023800000000000005,57,13.68,5,1.0,81,12.96,0.7,0.034999999999999996,6.6,1.9139999999999997,10.0,1.5,226,18.080000000000002
91,14.56,0.28,0.04760000000000001,62,14.879999999999999,0,0.0,87,13.92,0.06,0.003,8.7,2.5229999999999997,7.28,1.092,391,31.28
1159,185.44,0.28,0.04760000000000001,43,10.32,2,0.4,26,4.16,0.51,0.025500000000000002,9.7,2.8129999999999997,1.44,0.216,303,24.240000000000002
543,86.88,0.45,0.07650000000000001,35,8.4,1,0.2,12,1.92,0.07,0.0035000000000000005,16.3,4.727,7.04,1.056,21,1.68
418,66.88,0.28,0.04760000000000001,4,0.96,1,0.2,47,7.5200000000000005,0.9,0.045000000000000005,14.5,4.205,2.55,0.38249999999999995,299,23.92
211,33.76,0.2,0.034,30,7.199999999999999,3,0.6000000000000001,55,8.8,0.09,0.0045,9.7,2.8129999999999997,9.35,1.4024999999999999,377,30.16
320,51.2,0.32,0.054400000000000004,78,18.72,7,1.4000000000000001,84,13.44,0.13,0.006500000000000001,14.9,4.321,6.89,1.0334999999999999,452,36.160000000000004
374,59.84,0.28,0.04760000000000001,97,23.279999999999998,6,1.2000000000000002,62,9.92,0.3,0.015,5.1,1.4789999999999999,5.65,0.8475,454,36.32
215,34.4,0.35,0.0595,48,11.52,1,0.2,85,13.6,0.13,0.006500000000000001,10.5,3.045,3.25,0.4875,365,29.2
616,98.56,0.28,0.04760000000000001,57,13.68,0,0.0,63,10.08,0.12,0.006,8.7,2.5229999999999997,0.77,0.11549999999999999,352,28.16
798,127.68,0.42,0.0714,99,23.759999999999998,3,0.6000000000000001,48,7.68,0.14,0.007000000000000001,12.6,3.6539999999999995,4.45,0.6675,66,5.28
672,107.52,0.16,0.027200000000000002,78,18.72,7,1.4000000000000001,34,5.44,0.61,0.0305,10.4,3.016,4.18,0.6269999999999999,359,28.72
46,7.36,0.12,0.0204,71,17.04,3,0.6000000000000001,43,6.88,0.71,0.0355,11.7,3.3929999999999993,7.84,1.176,181,14.48
591,94.56,0.29,0.049300000000000004,110,26.4,5,1.0,16,2.56,0.21,0.0105,8.0,2.32,5.26,0.7889999999999999,132,10.56
725,116.0,0.22,0.0374,16,3.84,0,0.0,75,12.0,0.26,0.013000000000000001,7.1,2.0589999999999997,9.02,1.353,28,2.24
267,42.72,0.32,0.054400000000000004,11,2.6399999999999997,6,1.2000000000000002,46,7.36,0.37,0.0185,13.3,3.8569999999999998,4.4,0.66,334,26.72
781,124.96000000000001,0.39,0.06630000000000001,13,3.12,7,1.4000000000000001,17,2.72,0.65,0.0325,5.7,1.653,9.31,1.3965,426,34.08
724,115.84,0.17,0.028900000000000006,83,19.919999999999998,4,0.8,67,10.72,0.16,0.008,10.7,3.1029999999999998,0.28,0.042,468,37.44
1055,168.8,0.12,0.0204,95,22.8,6,1.2000000000000002,22,3.52,0.92,0.046000000000000006,12.6,3.6539999999999995,0.7,0.105,139,11.120000000000001
1067,170.72,0.11,0.0187,107,25.68,1,0.2,6,0.96,0.22,0.011000000000000001,11.5,3.335,9.5,1.425,205,16.4
468,74.88,0.32,0.054400000000000004,24,5.76,6,1.2000000000000002,25,4.0,0.85,0.0425,9.4,2.726,0.94,0.141,159,12.72
93,14.88,0.45,0.07650000000000001,95,22.8,0,0.0,67,10.72,0.15,0.0075,11.4,3.306,5.05,0.7575,452,36.160000000000004
141,22.56,0.1,0.017,44,10.559999999999999,6,1.2000000000000002,26,4.16,0.06,0.003,11.5,3.335,1.45,0.2175,298,23.84
841,134.56,0.24,0.0408,5,1.2,7,1.4000000000000001,91,14.56,0.32,0.016,8.8,2.552,3.29,0.4935,263,21.04
263,42.08,0.13,0.0221,38,9.12,2,0.4,28,4.48,0.6,0.03,14.5,4.205,1.06,0.159,52,4.16
501,80.16,0.48,0.0816,85,20.4,0,0.0,55,8.8,0.22,0.011000000000000001,6.1,1.7689999999999997,0.07,0.0105,164,13.120000000000001
931,148.96,0.44,0.0748,47,11.28,4,0.8,2,0.32,0.82,0.041,11.4,3.306,0.43,0.0645,500,40.0
522,83.52,0.4,0.068,40,9.6,1,0.2,30,4.8,0.62,0.031,14.2,4.117999999999999,8.2,1.2299999999999998,320,25.6
699,111.84,0.06,0.0102,27,6.4799999999999995,5,1.0,64,10.24,0.73,0.0365,13.3,3.8569999999999998,3.16,0.474,346,27.68
865,138.4,0.14,0.023800000000000005,104,24.96,3,0.6000000000000001,22,3.52,0.31,0.0155,16.1,4.6690000000000005,8.7,1.305,350,28.0
491,78.56,0.46,0.0782,46,11.04,5,1.0,1,0.16,0.39,0.019500000000000003,13.5,3.9149999999999996,7.06,1.059,430,34.4
409,65.44,0.36,0.061200000000000004,32,7.68,5,1.0,82,13.120000000000001,0.2,0.010000000000000002,15.7,4.552999999999999,6.14,0.9209999999999999,475,38.0
672,107.52,0.16,0.027200000000000002,89,21.36,4,0.8,17,2.72,0.68,0.034,15.5,4.495,6.67,1.0005,257,20.56
95,15.200000000000001,0.14,0.023800000000000005,51,12.24,2,0.4,18,2.88,0.74,0.037,5.6,1.6239999999999999,3.81,0.5715,416,33.28
164,26.240000000000002,0.24,0.0408,53,12.719999999999999,0,0.0,54,8.64,0.36,0.018,8.1,2.3489999999999998,5.97,0.8955,143,11.44
249,39.84,0.45,0.07650000000000001,10,2.4,3,0.6000000000000001,89,14.24,0.78,0.03900000000000001,8.7,2.5229999999999997,6.86,1.029,477,38.160000000000004
892,142.72,0.43,0.0731,47,11.28,0,0.0,53,8.48,0.95,0.0475,10.2,2.9579999999999997,1.55,0.23249999999999998,301,24.080000000000002
419,67.04,0.42,0.0714,44,10.559999999999999,1,0.2,54,8.64,0.24,0.012,16.7,4.842999999999999,7.22,1.083,339,27.12
107,17.12,0.37,0.0629,99,23.759999999999998,2,0.4,57,9.120000000000001,0.45,0.022500000000000003,7.0,2.03,2.53,0.37949999999999995,312,24.96
38,6.08,0.1,0.017,82,19.68,4,0.8,38,6.08,0.15,0.0075,15.6,4.524,1.1,0.165,445,35.6
26,4.16,0.42,0.0714,23,5.52,0,0.0,53,8.48,0.57,0.028499999999999998,9.5,2.755,5.24,0.786,469,37.52
375,60.0,0.28,0.04760000000000001,102,24.48,0,0.0,47,7.5200000000000005,0.25,0.0125,6.0,1.7399999999999998,8.34,1.251,268,21.44
697,111.52,0.18,0.030600000000000002,13,3.12,5,1.0,28,4.48,0.08,0.004,5.2,1.508,8.21,1.2315,407,32.56
642,102.72,0.17,0.028900000000000006,13,3.12,7,1.4000000000000001,4,0.64,0.6,0.03,14.0,4.06,0.49,0.0735,388,31.04
133,21.28,0.26,0.0442,54,12.959999999999999,6,1.2000000000000002,86,13.76,0.85,0.0425,12.7,3.6829999999999994,4.09,0.6134999999999999,20,1.6
