strains,gene_edit,spawn_type,spawn_weight,substrate_1,substrate_weight_1,substrate_2,substrate_weight_2,substrate_3,substrate_weight_3,substrate_4,substrate_weight_4,additive_1,additive_2,additive_3,water_absorption,bacteria,Temp_Growtent,Humidity_Growtent,Time_Growtent,CO2_conc,Press_type,Temp_Press,Force_Press,Time_Ovendrying,Temp_Ovendrying,Vacc_Overdrying
zzzzzzzz,1,Bulgur,82,Biertreber,76,Sawdust,218,Biertreber,92,Straw,228,CaSO4,CaCO,cellulose,0.36,1,22,0.8918144915238313,22,4500,Non-Pressed,85,10,53,80,0.019
yyyyyyy,1,Barley,74,Biertreber,85,Sawdust,215,Grass,80,Straw,282,CaCO,CaSO4,cellulose,0.38,1,23,0.6123596232904386,19,4500,Cold-Pressed,80,13,65,70,0.024
xxxxx,0,Bulgur,96,Straw,80,Sawdust,296,Sawdust,86,Sawdust,260,cellulose,CaSO4,CaCO,0.53,0,26,0.8334891606286465,6,2000,Cold-Pressed,85,65,65,70,0.09
zzzzzzzz,1,Bulgur,52,Rapstraw,66,Straw,240,Straw,99,Hemp,240,CaCO,CaCO,CaSO4,0.4,0,22,0.8546218492385029,15,500,Cold-Pressed,85,47,41,70,0.011
xxxxx,0,Oatmeal,80,Sawdust,68,Straw,220,Straw,93,Sawdust,262,cellulose,CaSO4,cellulose,0.58,1,18,0.75156497550975,12,3000,Hot-Pressed,75,45,17,70,0.006
zzzzzzzz,1,Bulgur,93,Grass,52,Sawdust,203,Straw,76,Sawdust,201,cellulose,CaSO4,cellulose,0.41,1,26,0.7001046753899238,7,1000,Cold-Pressed,75,23,5,75,0.036
yyyyyyy,0,Barley,74,Straw,69,Vegiplants,205,Straw,99,Biertreber,281,cellulose,CaSO4,cellulose,0.38,1,18,0.6656360551176101,18,3000,Non-Pressed,75,80,17,70,0.042
xxxxx,0,BierTreber,71,Hemp,98,Rapstraw,269,Sawdust,97,Biertreber,229,CaSO4,CaSO4,CaSO4,0.56,1,18,0.6662977324701458,7,2500,Non-Pressed,80,71,65,85,0.039
yyyyyyy,0,Buckwheat,64,Biertreber,70,Straw,267,Hemp,53,Sawdust,238,cellulose,CaCO,cellulose,0.32,1,21,0.7875136257842977,14,1500,Hot-Pressed,80,38,53,70,0.08
zzzzzzzz,1,Buckwheat,76,Straw,55,Sawdust,213,Vegiplants,72,Rapstraw,279,cellulose,CaCO,CaSO4,0.31,0,19,0.666393895004543,8,4500,Non-Pressed,75,34,5,75,0.095
xxxxx,1,Bulgur,93,Sawdust,82,Rapstraw,262,Vegiplants,88,Vegiplants,216,cellulose,cellulose,cellulose,0.54,1,21,0.8302691633925894,21,3000,Cold-Pressed,75,48,29,80,0.029
yyyyyyy,1,Bulgur,66,Rapstraw,74,Biertreber,215,Rapstraw,58,Rapstraw,230,cellulose,CaSO4,cellulose,0.38,1,24,0.6976850783424939,24,3500,Hot-Pressed,85,63,53,75,0.021
zzzzzzzz,0,Barley,94,Hemp,98,Rapstraw,207,Rapstraw,73,Vegiplants,214,CaCO,CaCO,CaSO4,0.42,0,20,0.9441448358463237,16,1000,Cold-Pressed,70,30,17,85,0.096
zzzzzzzz,1,Bulgur,81,Vegiplants,74,Biertreber,296,Hemp,53,Rapstraw,212,CaSO4,cellulose,CaCO,0.47,1,26,0.639534371046849,15,1000,Cold-Pressed,75,65,29,75,0.015
xxxxx,1,Oatmeal,71,Straw,88,Straw,285,Biertreber,62,Straw,291,CaSO4,CaCO,CaCO,0.54,1,18,0.7806486184277908,9,3000,Non-Pressed,80,40,53,85,0.001
xxxxx,0,Oatmeal,64,Biertreber,62,Sawdust,264,Grass,57,Vegiplants,232,CaSO4,CaCO,CaCO,0.37,1,18,0.9407426935614058,23,3000,Cold-Pressed,70,73,29,75,0.094
yyyyyyy,0,Oatmeal,95,Grass,66,Sawdust,276,Biertreber,51,Hemp,289,CaCO,cellulose,cellulose,0.35,0,18,0.676759046705934,15,3500,Non-Pressed,70,46,5,75,0.02
yyyyyyy,0,Buckwheat,80,Rapstraw,90,Grass,224,Grass,77,Biertreber,228,CaSO4,CaSO4,cellulose,0.35,0,27,0.6236159481863239,19,4500,Cold-Pressed,85,18,29,75,0.043
yyyyyyy,1,Bulgur,92,Rapstraw,54,Grass,289,Biertreber,98,Vegiplants,217,CaCO,CaCO,CaSO4,0.51,1,19,0.8167608800750781,13,4500,Non-Pressed,80,41,29,75,0.077
yyyyyyy,0,Barley,95,Biertreber,77,Hemp,241,Rapstraw,79,Vegiplants,272,cellulose,CaSO4,cellulose,0.32,0,27,0.6580944996648318,11,1000,Non-Pressed,75,76,65,80,0.041
zzzzzzzz,0,Barley,76,Vegiplants,79,Vegiplants,264,Sawdust,92,Biertreber,262,cellulose,cellulose,CaCO,0.45,1,19,0.8284859931940074,10,2500,Cold-Pressed,75,80,41,70,0.053
yyyyyyy,0,BierTreber,53,Straw,65,Vegiplants,246,Rapstraw,83,Hemp,275,cellulose,cellulose,CaCO,0.47,1,25,0.876983456360598,23,4000,Hot-Pressed,80,33,41,80,0.044
xxxxx,1,Bulgur,53,Vegiplants,90,Sawdust,241,Grass,63,Biertreber,240,cellulose,cellulose,CaCO,0.54,0,19,0.6927711401214285,18,4000,Hot-Pressed,80,23,29,75,0.066
yyyyyyy,0,Buckwheat,67,Hemp,55,Hemp,291,Rapstraw,59,Biertreber,290,cellulose,cellulose,cellulose,0.43,0,19,0.6636149256971721,16,3000,Cold-Pressed,80,66,5,85,0.073
zzzzzzzz,0,Buckwheat,89,Sawdust,61,Hemp,269,Rapstraw,93,Rapstraw,204,cellulose,cellulose,CaSO4,0.54,0,19,0.8763217081521805,15,2000,Non-Pressed,70,34,41,85,0.008
yyyyyyy,1,Oatmeal,58,Grass,69,Biertreber,274,Sawdust,82,Vegiplants,292,CaCO,CaCO,CaCO,0.43,1,27,0.6528034728976189,11,3000,Hot-Pressed,85,63,65,85,0.002
zzzzzzzz,0,Bulgur,51,Grass,91,Biertreber,232,Biertreber,93,Vegiplants,225,CaSO4,CaSO4,cellulose,0.51,0,24,0.7291647617471968,11,4000,Cold-Pressed,75,53,5,70,0.05
zzzzzzzz,0,Buckwheat,57,Straw,91,Biertreber,265,Rapstraw,58,Grass,229,cellulose,CaSO4,CaSO4,0.3,0,20,0.7260963693762775,7,4500,Hot-Pressed,75,42,29,70,0.07
yyyyyyy,0,Bulgur,85,Grass,96,Sawdust,262,Rapstraw,63,Biertreber,273,cellulose,cellulose,CaCO,0.4,1,20,0.809345555451524,18,500,Hot-Pressed,85,29,29,70,0.074
xxxxx,1,Oatmeal,63,Straw,100,Biertreber,295,Vegiplants,66,Rapstraw,246,cellulose,cellulose,CaSO4,0.36,0,23,0.736130419750969,7,4000,Cold-Pressed,80,12,29,85,0.005
xxxxx,0,Barley,100,Sawdust,77,Hemp,300,Biertreber,90,Vegiplants,249,CaCO,CaCO,CaCO,0.42,0,24,0.8744255311046177,23,1000,Cold-Pressed,75,41,65,80,0.093
yyyyyyy,1,Oatmeal,73,Straw,98,Vegiplants,241,Hemp,51,Straw,231,CaSO4,cellulose,CaCO,0.59,0,22,0.7740567354528628,11,2000,Cold-Pressed,85,46,53,80,0.044
yyyyyyy,0,Oatmeal,63,Grass,77,Biertreber,262,Grass,86,Sawdust,245,cellulose,CaCO,CaCO,0.31,1,25,0.7581072630950414,25,500,Non-Pressed,70,42,5,70,0.034
yyyyyyy,1,Barley,99,Biertreber,82,Rapstraw,202,Rapstraw,83,Grass,259,CaSO4,CaCO,CaCO,0.46,0,27,0.7975747054931419,5,500,Cold-Pressed,85,56,17,80,0.068
yyyyyyy,0,Oatmeal,62,Straw,79,Straw,266,Vegiplants,52,Hemp,278,CaCO,cellulose,CaCO,0.48,1,24,0.8072278591738427,16,3500,Cold-Pressed,70,31,17,70,0.068
yyyyyyy,1,BierTreber,62,Vegiplants,79,Hemp,209,Straw,80,Rapstraw,230,CaCO,cellulose,CaCO,0.34,0,21,0.8322617132788022,9,1000,Cold-Pressed,80,64,17,75,0.048
xxxxx,1,BierTreber,85,Biertreber,100,Straw,203,Sawdust,54,Vegiplants,270,cellulose,CaSO4,CaSO4,0.38,0,26,0.8430525093743735,5,2000,Hot-Pressed,80,12,5,75,0.009
yyyyyyy,1,Buckwheat,78,Biertreber,94,Rapstraw,255,Biertreber,96,Biertreber,260,cellulose,CaCO,CaSO4,0.56,0,27,0.6136738829608098,8,4000,Cold-Pressed,70,74,17,75,0.046
xxxxx,1,Buckwheat,92,Hemp,77,Rapstraw,215,Rapstraw,70,Hemp,266,cellulose,CaCO,cellulose,0.57,1,20,0.6328424269033464,18,1500,Cold-Pressed,80,39,5,80,0.028
zzzzzzzz,0,Buckwheat,77,Straw,89,Biertreber,266,Grass,69,Biertreber,272,CaSO4,CaCO,cellulose,0.4,0,25,0.6831719993968848,19,1500,Hot-Pressed,85,73,53,80,0.009
xxxxx,0,Oatmeal,73,Rapstraw,92,Rapstraw,262,Biertreber,60,Vegiplants,243,CaCO,cellulose,cellulose,0.53,1,26,0.9227114720785095,7,1000,Non-Pressed,85,21,41,80,0.069
zzzzzzzz,1,BierTreber,66,Rapstraw,59,Sawdust,272,Grass,85,Straw,218,cellulose,CaCO,CaCO,0.57,1,22,0.60219705127598,7,3500,Non-Pressed,85,58,29,75,0.014
yyyyyyy,0,BierTreber,76,Grass,71,Grass,243,Straw,94,Hemp,227,CaSO4,CaSO4,CaCO,0.46,0,21,0.9073674714718698,6,3000,Non-Pressed,75,59,41,75,0.014
yyyyyyy,0,Bulgur,90,Sawdust,82,Sawdust,215,Rapstraw,85,Grass,224,CaCO,CaSO4,cellulose,0.5,0,21,0.7369260714253757,17,3500,Non-Pressed,70,40,65,80,0.039
xxxxx,1,Oatmeal,60,Sawdust,65,Rapstraw,227,Biertreber,58,Vegiplants,227,cellulose,CaCO,cellulose,0.41,1,20,0.8697865243727737,12,500,Hot-Pressed,85,79,65,70,0.085
yyyyyyy,0,BierTreber,69,Vegiplants,69,Straw,269,Vegiplants,85,Grass,287,CaSO4,CaSO4,CaSO4,0.43,1,18,0.6796080960968364,16,3500,Cold-Pressed,75,22,41,70,0.052
xxxxx,0,Buckwheat,74,Straw,83,Vegiplants,290,Sawdust,59,Straw,285,cellulose,CaSO4,CaCO,0.4,1,25,0.7581744826745205,20,4000,Hot-Pressed,80,24,17,70,0.09
xxxxx,0,Barley,82,Sawdust,68,Biertreber,273,Rapstraw,94,Biertreber,250,cellulose,CaCO,CaCO,0.43,0,27,0.7787443686552418,17,2000,Hot-Pressed,85,14,41,85,0.075
yyyyyyy,0,Bulgur,87,Rapstraw,93,Biertreber,263,Rapstraw,66,Straw,286,cellulose,CaCO,CaSO4,0.36,0,27,0.6406640385212371,9,4000,Non-Pressed,75,78,41,70,0.065
zzzzzzzz,0,Buckwheat,75,Vegiplants,99,Sawdust,295,Straw,88,Vegiplants,276,CaSO4,CaCO,CaSO4,0.53,1,22,0.828778432358509,20,1000,Hot-Pressed,85,74,41,85,0.099
zzzzzzzz,0,BierTreber,79,Grass,77,Biertreber,212,Straw,54,Sawdust,225,cellulose,CaSO4,CaSO4,0.4,1,24,0.7261528652568302,14,4000,Cold-Pressed,75,66,29,80,0.007
yyyyyyy,1,BierTreber,83,Sawdust,95,Vegiplants,263,Vegiplants,95,Straw,225,CaCO,CaSO4,CaSO4,0.35,1,27,0.7292036760675578,20,3000,Non-Pressed,80,75,17,85,0.021
xxxxx,0,Bulgur,52,Biertreber,96,Straw,212,Rapstraw,53,Biertreber,230,CaCO,cellulose,CaCO,0.5,1,20,0.9392654557368395,21,3000,Non-Pressed,70,79,17,80,0.069
zzzzzzzz,1,BierTreber,64,Rapstraw,55,Rapstraw,291,Hemp,84,Vegiplants,291,CaCO,CaSO4,cellulose,0.44,0,27,0.8223631884227085,14,3000,Cold-Pressed,75,41,17,70,0.015
xxxxx,0,Oatmeal,73,Grass,81,Grass,264,Hemp,68,Rapstraw,213,CaSO4,CaCO,cellulose,0.53,0,18,0.7512186871771084,24,3000,Hot-Pressed,80,39,65,85,0.062
xxxxx,1,Oatmeal,99,Straw,53,Grass,243,Biertreber,52,Straw,298,CaCO,CaCO,cellulose,0.47,1,24,0.7335174634451823,17,2500,Hot-Pressed,75,35,29,70,0.095
yyyyyyy,0,BierTreber,87,Sawdust,75,Grass,230,Hemp,69,Biertreber,237,CaCO,CaCO,CaCO,0.5,1,23,0.6686624062411733,21,4000,Cold-Pressed,80,34,17,75,0.078
yyyyyyy,0,Oatmeal,76,Biertreber,99,Grass,282,Vegiplants,64,Grass,261,CaCO,CaSO4,cellulose,0.48,1,28,0.7939247754350103,12,500,Non-Pressed,85,13,29,80,0.032
zzzzzzzz,1,BierTreber,76,Sawdust,63,Grass,216,Sawdust,82,Rapstraw,228,CaSO4,cellulose,CaSO4,0.51,1,26,0.630384709454261,20,3000,Non-Pressed,80,36,65,75,0.056
yyyyyyy,0,Oatmeal,60,Sawdust,92,Hemp,261,Biertreber,50,Vegiplants,294,CaCO,CaCO,CaSO4,0.36,0,26,0.6526690950581893,15,1500,Non-Pressed,85,37,5,70,0.086
yyyyyyy,1,Barley,51,Vegiplants,64,Vegiplants,225,Sawdust,94,Rapstraw,266,CaSO4,CaSO4,CaCO,0.43,1,22,0.913592912157565,24,3500,Non-Pressed,75,67,29,70,0.001
yyyyyyy,1,Bulgur,51,Biertreber,84,Sawdust,245,Hemp,51,Biertreber,265,cellulose,CaSO4,CaSO4,0.31,1,24,0.8606789102147409,14,1000,Hot-Pressed,75,68,65,70,0.075
yyyyyyy,0,BierTreber,61,Sawdust,50,Straw,234,Hemp,57,Grass,203,CaCO,CaCO,cellulose,0.57,1,19,0.9187922768766168,18,3500,Hot-Pressed,80,58,17,70,0.014
xxxxx,0,Bulgur,98,Rapstraw,66,Rapstraw,278,Grass,62,Rapstraw,234,CaCO,cellulose,CaCO,0.58,1,25,0.6086921629440959,21,2000,Cold-Pressed,70,26,65,80,0.01
zzzzzzzz,0,Barley,72,Vegiplants,69,Rapstraw,236,Straw,60,Sawdust,271,CaSO4,CaSO4,CaSO4,0.46,1,24,0.6640579594243013,15,3000,Non-Pressed,85,37,41,70,0.079
yyyyyyy,1,Barley,69,Rapstraw,60,Biertreber,263,Straw,70,Rapstraw,218,CaCO,CaCO,cellulose,0.37,1,25,0.8587815616058592,16,4500,Hot-Pressed,85,56,17,85,0.047
xxxxx,1,Barley,63,Hemp,97,Grass,271,Vegiplants,54,Grass,249,cellulose,CaSO4,CaCO,0.56,0,26,0.8142795811615193,22,3000,Non-Pressed,80,14,65,75,0.064
zzzzzzzz,0,Barley,82,Grass,55,Biertreber,283,Sawdust,98,Sawdust,207,CaCO,cellulose,cellulose,0.4,0,28,0.6612222229580573,13,2500,Cold-Pressed,75,15,53,75,0.092
xxxxx,0,Oatmeal,55,Hemp,92,Hemp,281,Straw,69,Sawdust,279,CaSO4,CaSO4,CaCO,0.34,1,19,0.7257032780182403,20,500,Hot-Pressed,70,61,41,70,0.053
yyyyyyy,1,Buckwheat,67,Straw,76,Straw,271,Sawdust,98,Rapstraw,297,cellulose,cellulose,cellulose,0.47,1,23,0.6866029808657216,11,1000,Hot-Pressed,85,51,17,75,0.02
xxxxx,0,Buckwheat,85,Sawdust,91,Grass,280,Rapstraw,57,Grass,257,cellulose,CaCO,CaSO4,0.5,1,28,0.8612177535672286,5,3500,Non-Pressed,80,70,65,85,0.078
xxxxx,0,Oatmeal,95,Vegiplants,50,Sawdust,201,Grass,71,Sawdust,284,CaCO,cellulose,cellulose,0.41,0,19,0.9427477389582081,12,2500,Hot-Pressed,75,14,5,85,0.018
yyyyyyy,0,Barley,76,Straw,58,Straw,236,Vegiplants,50,Rapstraw,223,CaCO,CaCO,CaSO4,0.55,0,27,0.6834365048521068,14,1500,Hot-Pressed,70,46,5,75,0.075
zzzzzzzz,0,Buckwheat,91,Vegiplants,50,Sawdust,200,Biertreber,74,Grass,209,cellulose,cellulose,CaCO,0.54,0,21,0.8700830791233854,21,2000,Cold-Pressed,80,20,53,75,0.016
zzzzzzzz,0,Buckwheat,93,Grass,58,Rapstraw,277,Biertreber,64,Rapstraw,237,cellulose,cellulose,CaSO4,0.54,1,22,0.7604047212476338,5,2500,Cold-Pressed,80,12,17,85,0.045
zzzzzzzz,0,Bulgur,66,Grass,73,Straw,290,Sawdust,58,Vegiplants,273,cellulose,CaCO,CaCO,0.54,1,26,0.8809399197864127,5,3500,Hot-Pressed,70,24,29,85,0.093
xxxxx,1,Buckwheat,76,Rapstraw,79,Grass,240,Sawdust,86,Rapstraw,238,cellulose,cellulose,CaCO,0.31,0,19,0.8317786098111607,16,500,Hot-Pressed,80,77,5,85,0.011
yyyyyyy,1,BierTreber,66,Grass,66,Biertreber,263,Vegiplants,92,Hemp,266,cellulose,cellulose,CaSO4,0.48,0,24,0.8516120301528888,17,500,Non-Pressed,80,13,5,70,0.074
xxxxx,0,Buckwheat,50,Sawdust,80,Vegiplants,206,Hemp,80,Straw,219,cellulose,CaCO,CaCO,0.47,0,25,0.906813347933652,14,1000,Hot-Pressed,80,80,53,70,0.01
yyyyyyy,1,Oatmeal,61,Grass,77,Grass,270,Vegiplants,81,Sawdust,270,cellulose,CaCO,cellulose,0.57,1,23,0.6292320286641833,22,2500,Non-Pressed,80,15,41,70,0.065
xxxxx,1,Bulgur,95,Vegiplants,52,Straw,209,Rapstraw,79,Hemp,213,CaCO,CaCO,CaCO,0.46,1,19,0.8068405925713176,12,4000,Non-Pressed,70,52,5,70,0.085
yyyyyyy,0,BierTreber,60,Biertreber,99,Hemp,274,Grass,87,Rapstraw,263,CaSO4,CaSO4,CaSO4,0.31,1,23,0.6916579375632969,23,4000,Hot-Pressed,75,11,41,75,0.079
xxxxx,1,BierTreber,51,Vegiplants,95,Biertreber,216,Grass,97,Rapstraw,270,cellulose,CaSO4,cellulose,0.4,0,22,0.6729599239903453,17,500,Non-Pressed,85,39,5,85,0.091
zzzzzzzz,0,Barley,95,Sawdust,86,Rapstraw,207,Biertreber,70,Biertreber,223,cellulose,CaSO4,cellulose,0.41,0,19,0.6913580956599612,20,500,Hot-Pressed,85,31,53,70,0.071
zzzzzzzz,1,Bulgur,98,Grass,98,Grass,210,Sawdust,93,Sawdust,221,cellulose,CaCO,CaCO,0.36,1,21,0.8408535815682385,18,2500,Hot-Pressed,70,77,29,85,0.009
yyyyyyy,1,Bulgur,77,Straw,75,Biertreber,268,Sawdust,57,Biertreber,288,CaCO,CaCO,CaSO4,0.36,0,23,0.8098994759570715,20,3000,Non-Pressed,85,69,53,85,0.01
zzzzzzzz,0,Barley,75,Vegiplants,64,Vegiplants,209,Hemp,94,Straw,253,cellulose,CaSO4,CaCO,0.51,1,23,0.7746372658248462,16,3000,Hot-Pressed,80,16,29,85,0.026
zzzzzzzz,1,Oatmeal,69,Straw,83,Sawdust,279,Straw,83,Sawdust,210,CaSO4,cellulose,CaSO4,0.55,1,18,0.7291419233589557,16,3500,Hot-Pressed,70,69,53,80,0.032
xxxxx,1,BierTreber,99,Straw,88,Grass,299,Vegiplants,51,Rapstraw,238,cellulose,CaSO4,cellulose,0.32,0,20,0.8985034257029225,11,4500,Non-Pressed,85,51,17,85,0.062
yyyyyyy,0,BierTreber,93,Sawdust,100,Grass,226,Rapstraw,60,Biertreber,277,cellulose,CaSO4,cellulose,0.47,0,18,0.9079811869380401,18,4000,Hot-Pressed,80,59,53,70,0.052
xxxxx,0,BierTreber,74,Straw,51,Sawdust,202,Straw,88,Biertreber,253,cellulose,CaCO,CaSO4,0.45,1,26,0.8783181864136541,20,4000,Cold-Pressed,85,16,17,70,0.058
xxxxx,1,Buckwheat,91,Vegiplants,71,Straw,279,Rapstraw,91,Sawdust,269,cellulose,CaCO,CaSO4,0.33,0,28,0.8912979098216733,18,4500,Non-Pressed,75,57,41,75,0.075
yyyyyyy,0,Bulgur,71,Rapstraw,53,Biertreber,265,Grass,96,Sawdust,300,cellulose,CaSO4,CaSO4,0.58,1,28,0.7242083378121023,19,1000,Non-Pressed,75,17,5,70,0.057
xxxxx,0,Oatmeal,90,Rapstraw,62,Biertreber,254,Vegiplants,54,Biertreber,226,cellulose,CaSO4,cellulose,0.35,0,19,0.7011754868702545,8,500,Hot-Pressed,80,44,5,80,0.022
xxxxx,1,Barley,59,Grass,89,Biertreber,233,Vegiplants,69,Straw,292,CaSO4,CaCO,CaCO,0.5,0,20,0.8352797137248784,6,3000,Cold-Pressed,85,13,41,70,0.044
zzzzzzzz,0,Buckwheat,51,Biertreber,64,Vegiplants,284,Straw,85,Grass,216,CaSO4,CaCO,CaCO,0.43,1,27,0.8693944237037472,12,1500,Non-Pressed,70,11,17,70,0.021
zzzzzzzz,1,Barley,100,Biertreber,67,Vegiplants,220,Rapstraw,89,Hemp,262,CaSO4,CaCO,CaCO,0.4,1,19,0.9145440691370594,6,1000,Cold-Pressed,70,10,5,70,0.077
zzzzzzzz,0,Buckwheat,66,Sawdust,74,Straw,236,Rapstraw,67,Straw,215,CaSO4,CaSO4,cellulose,0.35,0,25,0.819009503040574,25,2000,Hot-Pressed,70,80,5,80,0.095
zzzzzzzz,1,Barley,51,Hemp,64,Grass,237,Hemp,96,Vegiplants,271,cellulose,cellulose,cellulose,0.51,1,26,0.8287878252117351,20,4000,Cold-Pressed,70,20,41,85,0.004
xxxxx,0,Barley,72,Hemp,54,Biertreber,269,Vegiplants,60,Hemp,297,CaSO4,CaCO,cellulose,0.45,1,26,0.6432976602432776,19,3000,Non-Pressed,70,69,29,85,0.088
zzzzzzzz,0,Barley,69,Vegiplants,97,Sawdust,214,Biertreber,68,Vegiplants,300,CaCO,CaSO4,cellulose,0.38,1,27,0.8347474818635522,9,4000,Cold-Pressed,75,65,65,80,0.047
xxxxx,1,Barley,62,Straw,59,Hemp,254,Grass,65,Hemp,297,cellulose,CaCO,cellulose,0.53,0,25,0.816636569432861,14,4000,Non-Pressed,85,20,41,80,0.011
xxxxx,0,Oatmeal,97,Straw,51,Straw,240,Straw,85,Sawdust,257,CaSO4,CaCO,CaSO4,0.32,0,18,0.9033588306739464,25,4000,Non-Pressed,85,41,17,85,0.059
xxxxx,1,BierTreber,53,Biertreber,78,Straw,201,Grass,78,Biertreber,284,CaCO,CaSO4,CaSO4,0.48,1,21,0.6440633930572672,5,2500,Non-Pressed,85,24,17,75,0.003
zzzzzzzz,0,Barley,88,Biertreber,83,Sawdust,292,Straw,86,Sawdust,231,CaCO,CaSO4,cellulose,0.57,1,19,0.7038214715998733,17,4500,Cold-Pressed,75,51,65,70,0.036
xxxxx,0,Oatmeal,89,Sawdust,57,Biertreber,288,Straw,99,Hemp,269,CaSO4,cellulose,CaSO4,0.51,1,19,0.90304133680566,12,3500,Non-Pressed,85,55,17,70,0.062
yyyyyyy,0,BierTreber,71,Rapstraw,71,Biertreber,208,Sawdust,54,Sawdust,205,CaCO,CaCO,CaSO4,0.48,1,28,0.8958234931064035,21,4500,Cold-Pressed,85,69,53,80,0.006
yyyyyyy,1,Buckwheat,100,Straw,62,Grass,252,Straw,52,Grass,253,CaCO,CaSO4,CaSO4,0.52,1,18,0.9357072395262999,21,3000,Hot-Pressed,80,18,29,80,0.024
xxxxx,0,Buckwheat,67,Grass,74,Vegiplants,272,Biertreber,82,Grass,267,CaCO,CaCO,CaSO4,0.58,0,28,0.6304241922089917,22,1500,Non-Pressed,85,55,17,75,0.016
zzzzzzzz,1,Barley,99,Sawdust,85,Vegiplants,233,Grass,52,Biertreber,236,CaCO,CaCO,cellulose,0.56,0,18,0.6440694550893507,25,2000,Cold-Pressed,75,80,5,75,0.009
xxxxx,1,Buckwheat,61,Grass,81,Biertreber,203,Biertreber,77,Hemp,235,CaSO4,cellulose,CaSO4,0.53,1,20,0.7181775472264097,10,4500,Hot-Pressed,70,61,41,80,0.061
yyyyyyy,0,Buckwheat,51,Vegiplants,91,Sawdust,224,Biertreber,55,Straw,284,CaCO,CaSO4,CaSO4,0.52,0,21,0.7727959878974267,11,4500,Hot-Pressed,75,80,65,80,0.061
zzzzzzzz,0,Buckwheat,78,Biertreber,54,Vegiplants,293,Biertreber,51,Rapstraw,274,CaSO4,CaCO,CaSO4,0.52,1,21,0.7541848255428621,19,3000,Cold-Pressed,85,67,65,75,0.099
xxxxx,1,Buckwheat,88,Vegiplants,75,Grass,215,Vegiplants,92,Vegiplants,296,CaSO4,CaSO4,CaCO,0.37,0,20,0.8317521929714111,5,4500,Non-Pressed,80,17,65,80,0.022
xxxxx,1,Bulgur,57,Rapstraw,94,Hemp,272,Grass,57,Vegiplants,222,CaSO4,CaCO,CaCO,0.47,0,28,0.6363123641290137,18,3000,Hot-Pressed,70,39,5,75,0.027
yyyyyyy,1,BierTreber,90,Rapstraw,53,Grass,287,Vegiplants,53,Vegiplants,246,CaCO,cellulose,CaSO4,0.37,0,22,0.9365184506517011,20,4000,Non-Pressed,70,57,29,80,0.093
yyyyyyy,1,Bulgur,61,Grass,100,Vegiplants,241,Sawdust,100,Hemp,211,cellulose,CaSO4,CaSO4,0.46,1,27,0.6338961458199952,25,2000,Non-Pressed,75,23,41,70,0.051
zzzzzzzz,1,Barley,54,Grass,84,Straw,275,Grass,51,Vegiplants,279,CaCO,CaSO4,CaSO4,0.59,1,19,0.6180783409203948,8,1000,Hot-Pressed,75,29,5,75,0.06
yyyyyyy,0,Buckwheat,70,Straw,60,Rapstraw,278,Rapstraw,84,Biertreber,243,CaSO4,cellulose,CaCO,0.32,1,24,0.6741035060209247,14,3000,Non-Pressed,70,62,65,80,0.01
xxxxx,0,BierTreber,89,Biertreber,81,Rapstraw,222,Grass,85,Sawdust,238,CaSO4,cellulose,CaCO,0.36,1,26,0.8796694295426803,12,1000,Hot-Pressed,80,19,5,70,0.092
zzzzzzzz,1,Oatmeal,53,Biertreber,86,Vegiplants,221,Biertreber,70,Biertreber,273,cellulose,CaCO,cellulose,0.36,1,27,0.6392478434037516,9,500,Non-Pressed,80,30,5,85,0.011
zzzzzzzz,1,Oatmeal,61,Rapstraw,56,Sawdust,284,Biertreber,90,Grass,263,CaCO,CaCO,cellulose,0.54,1,19,0.6774109069324551,23,4500,Non-Pressed,80,37,65,70,0.028
yyyyyyy,1,Bulgur,100,Vegiplants,89,Vegiplants,241,Grass,74,Hemp,241,CaSO4,CaCO,CaSO4,0.57,1,28,0.8625844842085615,13,4000,Cold-Pressed,70,46,41,80,0.051
xxxxx,1,Buckwheat,87,Vegiplants,64,Sawdust,296,Rapstraw,55,Straw,277,CaSO4,cellulose,cellulose,0.34,0,20,0.8211132706828947,17,2000,Hot-Pressed,75,75,65,80,0.004
yyyyyyy,0,Buckwheat,80,Straw,74,Biertreber,281,Hemp,95,Straw,286,CaCO,CaCO,cellulose,0.58,0,19,0.9238944543974581,7,3500,Non-Pressed,75,64,65,75,0.076
xxxxx,0,Oatmeal,83,Grass,61,Rapstraw,214,Rapstraw,72,Hemp,223,CaCO,cellulose,CaSO4,0.35,0,24,0.7343347019172571,9,2000,Non-Pressed,70,46,29,85,0.079
yyyyyyy,1,Barley,99,Rapstraw,65,Vegiplants,280,Vegiplants,81,Biertreber,287,CaSO4,CaCO,cellulose,0.39,0,18,0.6930994560401592,13,500,Cold-Pressed,80,60,41,75,0.096
zzzzzzzz,1,BierTreber,99,Straw,93,Sawdust,294,Straw,64,Biertreber,269,cellulose,CaSO4,cellulose,0.35,0,19,0.7192961978687652,11,1000,Hot-Pressed,80,77,17,70,0.027
yyyyyyy,0,Bulgur,55,Rapstraw,99,Vegiplants,238,Sawdust,93,Straw,210,CaCO,cellulose,CaSO4,0.34,1,20,0.9343712930309539,19,2000,Non-Pressed,85,68,29,70,0.074
